net,length_um
_0080_,4.54µm
_0165_,4.54µm
_0205_,4.54µm
_0217_,4.54µm
_0262_,4.54µm
_0272_,4.54µm
_0316_,4.54µm
_0424_,4.54µm
net1032,4.54µm
_2892_,4.54µm
_3001_,4.54µm
_0233_,4.51µm
_0076_,4.49µm
_0131_,4.49µm
_2937_,4.49µm
_2650_,4.485µm
DMEM.memory\[9\]\[12\],4.48µm
_1857_,4.48µm
_2680_,4.48µm
_2713_,4.48µm
_2825_,4.48µm
_3110_,4.48µm
net479,4.48µm
net490,4.48µm
_0061_,4.46µm
_0755_,4.46µm
_1818_,4.46µm
_2343_,4.46µm
_2781_,4.46µm
_2835_,4.46µm
_2912_,4.46µm
net971,4.46µm
_3115_,4.46µm
net568,4.46µm
_0235_,4.44µm
_0343_,4.44µm
_1760_,4.44µm
_2575_,4.44µm
_0150_,4.42µm
_0195_,4.42µm
_0269_,4.42µm
_1910_,4.42µm
_2537_,4.42µm
_2636_,4.42µm
_0009_,4.41µm
_0275_,4.39µm
_1952_,4.39µm
_3150_,4.385µm
_2032_,4.375µm
_0042_,4.37µm
_2191_,4.36µm
_2331_,4.36µm
_2659_,4.36µm
_0723_,4.34µm
net470,4.34µm
_1813_,4.34µm
_2118_,4.34µm
_2266_,4.34µm
_2741_,4.34µm
_2772_,4.34µm
_2843_,4.34µm
_2774_,4.32µm
_2942_,4.305µm
_2598_,4.275µm
_0198_,4.27µm
_0141_,4.25µm
_1885_,4.24µm
DMEM.memory\[0\]\[21\],4.225µm
DMEM.memory\[22\]\[16\],4.22µm
_2342_,4.22µm
_2386_,4.22µm
_2618_,4.22µm
_2753_,4.22µm
_2754_,4.22µm
_2806_,4.22µm
_3008_,4.22µm
_0228_,4.2µm
net920,4.2µm
_2417_,4.2µm
_2824_,4.2µm
_2940_,4.185µm
net810,4.165µm
_0125_,4.15µm
_0139_,4.15µm
_0203_,4.15µm
_0361_,4.15µm
net948,4.14µm
_2131_,4.14µm
_2232_,4.14µm
net985,4.14µm
net947,4.14µm
_0207_,4.12µm
net1144,4.12µm
net1159,4.12µm
_1680_,4.12µm
_2884_,4.12µm
DMEM.memory\[6\]\[17\],4.105µm
_1547_,4.1µm
_2996_,4.1µm
_0126_,4.08µm
_0149_,4.08µm
_0201_,4.08µm
_0237_,4.08µm
_0240_,4.08µm
_0246_,4.08µm
_0247_,4.08µm
_0295_,4.08µm
_0406_,4.08µm
_0413_,4.08µm
_0422_,4.08µm
_3117_,4.08µm
_0218_,4.05µm
_0324_,4.05µm
_0348_,4.05µm
net599,4.045µm
_3019_,4.03µm
_2638_,4.02µm
_2801_,4.02µm
_3143_,4.02µm
_0032_,4µm
net894,4µm
_1522_,4µm
_1832_,4µm
_1834_,4µm
_1850_,4µm
_1865_,4µm
_2212_,4µm
_2384_,4µm
_2396_,4µm
_2640_,4µm
net472,4µm
_2833_,4µm
_2928_,4µm
_2966_,4µm
_3104_,4µm
_3105_,4µm
_3107_,4µm
_3109_,4µm
_3113_,4µm
_0004_,3.98µm
_0120_,3.98µm
_1434_,3.98µm
_2020_,3.98µm
_3092_,3.97µm
net582,3.965µm
_3149_,3.945µm
_1916_,3.9µm
_2678_,3.9µm
net511,3.9µm
DMEM.memory\[2\]\[1\],3.885µm
DMEM.memory\[13\]\[13\],3.88µm
_0005_,3.88µm
_0071_,3.88µm
_0176_,3.88µm
_1393_,3.88µm
_1573_,3.88µm
_2025_,3.88µm
_2043_,3.88µm
_2129_,3.88µm
_2539_,3.88µm
_2587_,3.88µm
_2668_,3.88µm
net514,3.88µm
net637,3.805µm
_3151_,3.805µm
RF.registers\[5\]\[9\],3.76µm
_0027_,3.76µm
_0234_,3.76µm
_0281_,3.76µm
_0307_,3.76µm
_0317_,3.76µm
_2354_,3.76µm
_2567_,3.76µm
_2596_,3.76µm
_2799_,3.76µm
_2972_,3.76µm
_2988_,3.76µm
net581,3.705µm
_0072_,3.69µm
_0385_,3.69µm
_3154_,3.685µm
_3161_,3.685µm
_3167_,3.685µm
_3171_,3.685µm
_2393_,3.68µm
_2700_,3.68µm
_0346_,3.66µm
_0349_,3.66µm
_0366_,3.66µm
net1149,3.66µm
net1068,3.66µm
_2397_,3.66µm
_2834_,3.66µm
DMEM.memory\[6\]\[13\],3.64µm
_0173_,3.64µm
_0284_,3.64µm
_1855_,3.64µm
_2368_,3.64µm
_2654_,3.64µm
_2922_,3.64µm
_2949_,3.64µm
_2989_,3.64µm
_2992_,3.64µm
_2994_,3.64µm
_3003_,3.64µm
_1720_,3.635µm
_1653_,3.62µm
_1777_,3.595µm
_3007_,3.57µm
_0296_,3.54µm
_0305_,3.54µm
_1093_,3.54µm
_1308_,3.54µm
_1536_,3.54µm
_2426_,3.54µm
_2688_,3.54µm
_2742_,3.54µm
_2756_,3.54µm
_2924_,3.54µm
_2952_,3.54µm
_3093_,3.54µm
net481,3.54µm
net484,3.54µm
_0313_,3.52µm
_2009_,3.52µm
_2134_,3.52µm
_2583_,3.52µm
_2586_,3.52µm
_3139_,3.515µm
net762,3.505µm
_3153_,3.485µm
_1741_,3.465µm
_2755_,3.45µm
_1646_,3.44µm
_2145_,3.44µm
_2216_,3.44µm
_2614_,3.44µm
_2704_,3.44µm
net1113,3.42µm
_1712_,3.42µm
_1758_,3.42µm
_2229_,3.42µm
_2464_,3.42µm
_2519_,3.42µm
_2578_,3.42µm
_2609_,3.42µm
_2705_,3.42µm
_0008_,3.4µm
_0025_,3.4µm
_0154_,3.4µm
_0251_,3.4µm
_0392_,3.4µm
_2220_,3.4µm
_2643_,3.4µm
_2747_,3.4µm
_0096_,3.3µm
_0183_,3.3µm
_0204_,3.3µm
_0209_,3.3µm
_0335_,3.3µm
_0381_,3.3µm
_0420_,3.3µm
_2490_,3.3µm
_2946_,3.3µm
_3127_,3.3µm
_1666_,3.28µm
_2370_,3.25µm
_2983_,3.25µm
_0129_,3.23µm
_0160_,3.23µm
_1853_,3.225µm
_3160_,3.225µm
_3165_,3.225µm
_1734_,3.22µm
_0024_,3.2µm
_0110_,3.2µm
_0143_,3.2µm
_0764_,3.2µm
net1038,3.2µm
net1085,3.2µm
_1113_,3.2µm
_2387_,3.2µm
_2566_,3.2µm
_2897_,3.2µm
_2916_,3.2µm
_0036_,3.18µm
_0041_,3.18µm
_0178_,3.18µm
_0333_,3.18µm
_1774_,3.18µm
_1844_,3.18µm
_1848_,3.18µm
_2361_,3.18µm
_2943_,3.18µm
_2947_,3.18µm
_2953_,3.18µm
_2976_,3.18µm
_2991_,3.18µm
_3091_,3.18µm
_0014_,3.15µm
_0021_,3.15µm
_0271_,3.15µm
_1744_,3.145µm
_0408_,3.13µm
_2846_,3.105µm
_1541_,3.1µm
_2911_,3.1µm
net201,3.1µm
_0221_,3.08µm
_0230_,3.08µm
_0347_,3.08µm
net1210,3.08µm
_1098_,3.08µm
_1115_,3.08µm
_1531_,3.08µm
_2050_,3.08µm
_2548_,3.08µm
_3013_,3.08µm
_3096_,3.08µm
_3114_,3.08µm
net221,3.08µm
_0270_,3.06µm
_0273_,3.06µm
_0311_,3.06µm
_0372_,3.06µm
_1727_,3.06µm
_1738_,2.995µm
net387,2.98µm
_0130_,2.96µm
_0241_,2.96µm
_0341_,2.96µm
_0396_,2.96µm
_1091_,2.96µm
_1327_,2.96µm
_1343_,2.96µm
_1690_,2.96µm
_1730_,2.96µm
_1886_,2.96µm
_1938_,2.96µm
_1944_,2.96µm
_2166_,2.96µm
_2328_,2.96µm
_2416_,2.96µm
_2528_,2.96µm
_2556_,2.96µm
_2571_,2.96µm
_2676_,2.96µm
_2934_,2.96µm
net979,2.96µm
net189,2.96µm
_3164_,2.935µm
_1117_,2.925µm
_2963_,2.925µm
_0030_,2.89µm
_0336_,2.89µm
_2613_,2.88µm
_2827_,2.86µm
_3144_,2.86µm
_0012_,2.84µm
_0019_,2.84µm
_0033_,2.84µm
_0056_,2.84µm
_0146_,2.84µm
_0182_,2.84µm
_0200_,2.84µm
_0206_,2.84µm
_0214_,2.84µm
_0239_,2.84µm
_0260_,2.84µm
_0289_,2.84µm
_0290_,2.84µm
_0291_,2.84µm
_0300_,2.84µm
_0331_,2.84µm
_0376_,2.84µm
_0389_,2.84µm
_0395_,2.84µm
_0740_,2.84µm
_1106_,2.84µm
_1458_,2.84µm
_2402_,2.84µm
_2697_,2.84µm
_2844_,2.84µm
_2929_,2.84µm
_3018_,2.84µm
_0111_,2.77µm
_0314_,2.77µm
_0419_,2.77µm
_3141_,2.765µm
_3170_,2.765µm
net1195,2.76µm
net1135,2.76µm
_2472_,2.76µm
_2555_,2.76µm
_2878_,2.76µm
_2891_,2.76µm
_2910_,2.76µm
net963,2.76µm
_0013_,2.74µm
_0028_,2.74µm
_0039_,2.74µm
_0062_,2.74µm
_0107_,2.74µm
_0112_,2.74µm
_0134_,2.74µm
_0243_,2.74µm
_0345_,2.74µm
_0352_,2.74µm
_1094_,2.74µm
_2070_,2.74µm
_2390_,2.74µm
_2391_,2.74µm
_2496_,2.74µm
_2888_,2.74µm
_2900_,2.74µm
_2906_,2.74µm
_0081_,2.72µm
_0187_,2.72µm
_0266_,2.72µm
_0358_,2.72µm
_1746_,2.72µm
_1833_,2.72µm
_2345_,2.72µm
_2357_,2.72µm
_2360_,2.72µm
_2776_,2.72µm
_2853_,2.72µm
_2921_,2.72µm
_2938_,2.72µm
_2959_,2.72µm
_3014_,2.72µm
_3140_,2.715µm
_0354_,2.69µm
_0357_,2.69µm
_0415_,2.69µm
_1322_,2.675µm
_0370_,2.67µm
_0407_,2.67µm
net661,2.665µm
_2927_,2.65µm
_2962_,2.65µm
_2981_,2.65µm
_3011_,2.65µm
_1530_,2.64µm
_2382_,2.64µm
_2430_,2.64µm
_2870_,2.64µm
_2903_,2.64µm
_0122_,2.62µm
_0765_,2.62µm
_0922_,2.62µm
_1087_,2.62µm
_1095_,2.62µm
_1104_,2.62µm
_1864_,2.62µm
_2346_,2.62µm
_2821_,2.62µm
_2881_,2.62µm
_2895_,2.62µm
_2982_,2.62µm
_2984_,2.62µm
_3006_,2.62µm
_3010_,2.62µm
_3098_,2.62µm
_3100_,2.62µm
_3137_,2.62µm
_0020_,2.55µm
_3142_,2.545µm
_1996_,2.535µm
_1800_,2.52µm
_1805_,2.52µm
_2236_,2.52µm
_2274_,2.52µm
_0171_,2.5µm
_0192_,2.5µm
_0219_,2.5µm
_0292_,2.5µm
_0394_,2.5µm
_1518_,2.5µm
_1528_,2.5µm
_1715_,2.5µm
_1989_,2.5µm
_2064_,2.5µm
_2169_,2.5µm
_2199_,2.5µm
_2330_,2.5µm
_2602_,2.5µm
_2717_,2.5µm
_2720_,2.5µm
_2832_,2.5µm
net975,2.5µm
_3147_,2.405µm
net968,2.4µm
_2784_,2.4µm
_0015_,2.38µm
_0016_,2.38µm
_0023_,2.38µm
_0043_,2.38µm
_0052_,2.38µm
_0059_,2.38µm
_0063_,2.38µm
_0074_,2.38µm
_0075_,2.38µm
_0078_,2.38µm
_0088_,2.38µm
_0098_,2.38µm
_0100_,2.38µm
_0109_,2.38µm
_0113_,2.38µm
_0128_,2.38µm
_0137_,2.38µm
_0138_,2.38µm
_0142_,2.38µm
_0153_,2.38µm
_0164_,2.38µm
_0167_,2.38µm
_0180_,2.38µm
_0186_,2.38µm
_0188_,2.38µm
_0194_,2.38µm
_0196_,2.38µm
_0211_,2.38µm
_0236_,2.38µm
_0245_,2.38µm
_0248_,2.38µm
_0250_,2.38µm
_0261_,2.38µm
_0263_,2.38µm
_0274_,2.38µm
_0276_,2.38µm
_0279_,2.38µm
_0280_,2.38µm
_0283_,2.38µm
_0309_,2.38µm
_0315_,2.38µm
_0319_,2.38µm
_0323_,2.38µm
_0329_,2.38µm
_0355_,2.38µm
_0371_,2.38µm
_0375_,2.38µm
_0382_,2.38µm
_0387_,2.38µm
_0388_,2.38µm
_0400_,2.38µm
_0410_,2.38µm
_0416_,2.38µm
_2623_,2.38µm
_2630_,2.38µm
_2734_,2.38µm
net648,2.375µm
_1860_,2.305µm
_2956_,2.305µm
net1186,2.3µm
_2367_,2.3µm
_2374_,2.3µm
_2376_,2.3µm
_2377_,2.3µm
_2378_,2.3µm
_2399_,2.3µm
_2518_,2.3µm
_2894_,2.3µm
_2901_,2.3µm
_2902_,2.3µm
_2909_,2.3µm
_2915_,2.3µm
net1096,2.3µm
_0022_,2.28µm
_0091_,2.28µm
_0342_,2.28µm
_0351_,2.28µm
_0368_,2.28µm
_0728_,2.28µm
_0762_,2.28µm
net1018,2.28µm
_1108_,2.28µm
_1116_,2.28µm
_1816_,2.28µm
_2380_,2.28µm
net1061,2.28µm
_2764_,2.28µm
_2885_,2.28µm
_2907_,2.28µm
_2913_,2.28µm
net1043,2.28µm
_3157_,2.255µm
_3158_,2.255µm
_0069_,2.21µm
_0216_,2.21µm
_0255_,2.21µm
_0264_,2.21µm
_0298_,2.21µm
_2977_,2.19µm
_3012_,2.19µm
_1780_,2.18µm
_2164_,2.18µm
_2869_,2.18µm
_0037_,2.16µm
_0045_,2.16µm
_0051_,2.16µm
_0082_,2.16µm
_0256_,2.16µm
_0337_,2.16µm
_0338_,2.16µm
_0405_,2.16µm
_0747_,2.16µm
_0761_,2.16µm
_1022_,2.16µm
_1086_,2.16µm
_1841_,2.16µm
_1987_,2.16µm
_2035_,2.16µm
_2364_,2.16µm
_2366_,2.16µm
_2369_,2.16µm
_2392_,2.16µm
_2395_,2.16µm
_2442_,2.16µm
_2450_,2.16µm
_2540_,2.16µm
_2715_,2.16µm
_2719_,2.16µm
_2932_,2.16µm
_2935_,2.16µm
_2993_,2.16µm
_3002_,2.16µm
_3005_,2.16µm
net764,2.08µm
_0055_,2.04µm
_0121_,2.04µm
_0159_,2.04µm
_0302_,2.04µm
_0339_,2.04µm
_0359_,2.04µm
_0378_,2.04µm
_1552_,2.04µm
_1662_,2.04µm
_1699_,2.04µm
_1750_,2.04µm
_1953_,2.04µm
_2115_,2.04µm
_2412_,2.04µm
_2782_,2.04µm
_2845_,2.04µm
_2965_,2.04µm
_3095_,2.04µm
net982,1.94µm
net1087,1.84µm
_2485_,1.84µm
_2520_,1.84µm
_3097_,1.84µm
_3106_,1.84µm
_0006_,1.82µm
_0026_,1.82µm
_0050_,1.82µm
_0066_,1.82µm
_0068_,1.82µm
_0070_,1.82µm
_0084_,1.82µm
_0085_,1.82µm
_0086_,1.82µm
_0090_,1.82µm
_0097_,1.82µm
_0116_,1.82µm
_0118_,1.82µm
_0119_,1.82µm
_0124_,1.82µm
_0136_,1.82µm
_0145_,1.82µm
_0147_,1.82µm
_0148_,1.82µm
_0151_,1.82µm
_0168_,1.82µm
_0184_,1.82µm
_0191_,1.82µm
_0220_,1.82µm
_0277_,1.82µm
_0286_,1.82µm
_0297_,1.82µm
_0308_,1.82µm
_0318_,1.82µm
_0320_,1.82µm
_0327_,1.82µm
_0350_,1.82µm
_0360_,1.82µm
_0364_,1.82µm
_0365_,1.82µm
_0380_,1.82µm
_0391_,1.82µm
_0393_,1.82µm
_0397_,1.82µm
_0398_,1.82µm
_0401_,1.82µm
_0404_,1.82µm
_0412_,1.82µm
_0414_,1.82µm
_0418_,1.82µm
_0421_,1.82µm
_1088_,1.82µm
_1102_,1.82µm
_2381_,1.82µm
_2388_,1.82µm
_2398_,1.82µm
_2660_,1.82µm
_2662_,1.82µm
_2898_,1.82µm
_2914_,1.82µm
_3124_,1.82µm
_0169_,1.75µm
_0213_,1.75µm
_0383_,1.75µm
_1943_,1.72µm
_2565_,1.72µm
_2723_,1.72µm
_2787_,1.72µm
_2757_,1.705µm
_0060_,1.7µm
_0099_,1.7µm
_0156_,1.7µm
_0170_,1.7µm
_0244_,1.7µm
net1188,1.7µm
_1092_,1.7µm
_1359_,1.7µm
_2525_,1.7µm
_2533_,1.7µm
_2552_,1.7µm
_2588_,1.7µm
_2661_,1.7µm
_2955_,1.7µm
net1045,1.7µm
_3145_,1.7µm
net633,1.685µm
net813,1.685µm
net784,1.685µm
_1939_,1.66µm
_2577_,1.625µm
_1709_,1.6µm
_1988_,1.6µm
_2239_,1.6µm
_2887_,1.545µm
_2930_,1.545µm
_0443_,1.405µm
_3136_,1.4µm
_2591_,1.385µm
_2429_,1.38µm
_2523_,1.38µm
_2759_,1.38µm
_0000_,1.36µm
_0018_,1.36µm
_0029_,1.36µm
_0031_,1.36µm
_0038_,1.36µm
_0044_,1.36µm
_0046_,1.36µm
_0047_,1.36µm
_0057_,1.36µm
_0073_,1.36µm
_0087_,1.36µm
_0092_,1.36µm
_0094_,1.36µm
_0102_,1.36µm
_0105_,1.36µm
_0117_,1.36µm
_0133_,1.36µm
_0157_,1.36µm
_0162_,1.36µm
_0163_,1.36µm
_0166_,1.36µm
_0185_,1.36µm
_0189_,1.36µm
_0224_,1.36µm
_0238_,1.36µm
_0252_,1.36µm
_0254_,1.36µm
_0259_,1.36µm
_0287_,1.36µm
_0294_,1.36µm
_0299_,1.36µm
_0301_,1.36µm
_0303_,1.36µm
_0310_,1.36µm
_0322_,1.36µm
_0325_,1.36µm
_0328_,1.36µm
_0330_,1.36µm
_0340_,1.36µm
_0373_,1.36µm
_0399_,1.36µm
_0403_,1.36µm
_0426_,1.36µm
_2889_,1.36µm
_3101_,1.36µm
_2527_,1.02µm
net1182,0.92µm
_2461_,0.92µm
_2794_,0.92µm
_1986_,0.835µm
net1060,0.46µm
_2726_,0.46µm
_3122_,0.46µm
